dataset,method,seed,retention,matched_target_dim,selection_rule,original_dim,selected_dim,reduction_pct,original_accuracy,selected_accuracy,accuracy_delta_pct_points,original_f1,selected_f1,f1_delta_pct_points,total_time_sec,selected_features
BrainMethod.csv,CHI,2,0.75,9,"SelectKBest(chi2 after MinMaxScaler), matched_k, k=9",21,9,57.142857142857146,0.9265789307978087,0.9435174107423966,1.6938479944587859,0.8836429218687021,0.9026718782766301,1.902895640792801,112.37746375054121,ATFD;CDISP;CEXT;CYCLO;FANOUT;FDP;LAA;MAXNESTING;NOP
BrainMethod.csv,CHI,3,0.75,10,"SelectKBest(chi2 after MinMaxScaler), matched_k, k=10",21,10,52.38095238095238,0.9194635098545432,0.9421321075499024,2.2668597695359227,0.8733913279344723,0.9011985678522029,2.7807239917730597,172.96380007266998,ATFD;CDISP;CEXT;CINT;CYCLO;FANOUT;FDP;LAA;MAXNESTING;NOP
BrainMethod.csv,CHI,4,0.75,10,"SelectKBest(chi2 after MinMaxScaler), matched_k, k=10",21,10,52.38095238095238,0.9350796549335684,0.9347648132989107,-0.03148416346576699,0.8974500162252376,0.8944737976219179,-0.2976218603319647,160.86264027655125,ATFD;CDISP;CEXT;CINT;CYCLO;FANOUT;FDP;LAA;MAXNESTING;NOP
BrainMethod.csv,RFE,0,0.75,8,"RFE(RandomForestClassifier), matched_k, k=8",21,8,61.904761904761905,0.9323090485485801,0.9289087588942762,-0.3400289654303945,0.8929960982795682,0.8888490509255822,-0.41470473539859665,150.43245763331652,CYCLO;FDP;LAA;LOC;MAXNESTING;NOEU;NOLV;NOP
BrainMethod.csv,RFE,1,0.75,8,"RFE(RandomForestClassifier), matched_k, k=8",21,8,61.904761904761905,0.9341351300295951,0.9329387318178956,-0.11963982116995897,0.8971055763084639,0.8935798750685188,-0.35257012399451115,141.5912160500884,CYCLO;FANIN;FDP;LAA;LOC;MAXNESTING;NOLV;NOP
BrainMethod.csv,RFE,2,0.75,9,"RFE(RandomForestClassifier), matched_k, k=9",21,9,57.142857142857146,0.9265789307978087,0.9420691392229709,1.5490208425162133,0.8836429218687021,0.9042221214612742,2.057919959257215,142.9404457360506,CC;CYCLO;FANOUT;FDP;LAA;LOC;MAXNESTING;NOLV;NOP
BrainMethod.csv,RFE,3,0.75,10,"RFE(RandomForestClassifier), matched_k, k=10",21,10,52.38095238095238,0.9194635098545432,0.938102134626283,1.8638624771739831,0.8733913279344723,0.8991208691693301,2.5729541234857822,172.84577402472496,CC;CYCLO;FANOUT;FDP;LAA;LOC;MAXNESTING;NOAV;NOLV;NOP
BrainMethod.csv,RFE,4,0.75,10,"RFE(RandomForestClassifier), matched_k, k=10",21,10,52.38095238095238,0.9350796549335684,0.936276053145268,0.11963982116995897,0.8974500162252376,0.8965532893480006,-0.08967268772369641,122.45313689112663,CC;CYCLO;FANOUT;FDP;LAA;LOC;MAXNESTING;NOAV;NOLV;NOP
BrainMethod.csv,RFC,0,0.75,8,"RandomForest feature importance top-k, matched_k, k=8",21,8,61.904761904761905,0.9323090485485801,0.928090170644166,-0.4218877904414109,0.8929960982795682,0.8822467755042467,-1.074932277532148,214.1438756287098,CYCLO;MAXNESTING;LAA;NOP;LOC;FDP;NOLV;FANOUT
BrainMethod.csv,RFC,1,0.75,8,"RandomForest feature importance top-k, matched_k, k=8",21,8,61.904761904761905,0.9341351300295951,0.9368427680876519,0.27076380580567383,0.8971055763084639,0.8954580886849126,-0.16474876235512692,166.63277807831764,CYCLO;MAXNESTING;LAA;NOP;LOC;FDP;NOLV;FANOUT
BrainMethod.csv,RFC,2,0.75,9,"RandomForest feature importance top-k, matched_k, k=9",21,9,57.142857142857146,0.9265789307978087,0.9360241798375417,0.9445249039732984,0.8836429218687021,0.8931041361847984,0.9461214316096367,267.8387705311179,CYCLO;LAA;MAXNESTING;NOP;LOC;NOLV;FDP;NOAV;FANOUT
BrainMethod.csv,RFC,3,0.75,10,"RandomForest feature importance top-k, matched_k, k=10",21,10,52.38095238095238,0.9194635098545432,0.9338202883949374,1.4356778540394188,0.8733913279344723,0.8901956218706305,1.6804293936158232,196.24705616384745,CYCLO;MAXNESTING;LAA;NOP;LOC;FDP;NOLV;FANOUT;NOAV;CCL
BrainMethod.csv,RFC,4,0.75,10,"RandomForest feature importance top-k, matched_k, k=10",21,10,52.38095238095238,0.9350796549335684,0.9294125055097286,-0.5667149423839724,0.8974500162252376,0.8861735135986826,-1.1276502626554996,156.14378635585308,CYCLO;LAA;MAXNESTING;NOP;LOC;FDP;NOLV;FANOUT;NOAV;CCL
